placeDcid,placeName,Date:Count_Person_WhiteAlone,Value:Count_Person_WhiteAlone,Source:Count_Person_WhiteAlone
geoId/48237,Jack County,2022,7666,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48239,Jackson County,2022,11532,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48241,Jasper County,2022,24750,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48243,Jeff Davis County,2022,1648,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48245,Jefferson County,2022,121024,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48247,Jim Hogg County,2022,2967,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48249,Jim Wells County,2022,31976,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48251,Johnson County,2022,148833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48253,Jones County,2022,13649,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48255,Karnes County,2022,9706,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48257,Kaufman County,2022,98892,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48259,Kendall County,2022,36565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48261,Kenedy County,2022,75,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48263,Kent County,2022,551,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48265,Kerr County,2022,41252,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48267,Kimble County,2022,3525,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48269,King County,2022,184,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48271,Kinney County,2022,2661,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48273,Kleberg County,2022,18374,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48275,Knox County,2022,2442,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48277,Lamar County,2022,38958,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48279,Lamb County,2022,10188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48281,Lampasas County,2022,17429,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48283,La Salle County,2022,3627,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48285,Lavaca County,2022,15746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48287,Lee County,2022,13507,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48289,Leon County,2022,13215,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48291,Liberty County,2022,63934,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48293,Limestone County,2022,14335,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48295,Lipscomb County,2022,2196,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48297,Live Oak County,2022,9478,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48299,Llano County,2022,19493,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48301,Loving County,2022,91,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48303,Lubbock County,2022,216279,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48305,Lynn County,2022,4032,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48307,McCulloch County,2022,5837,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48309,McLennan County,2022,177338,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48311,McMullen County,2022,524,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48313,Madison County,2022,9008,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48315,Marion County,2022,6901,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48317,Martin County,2022,4025,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48319,Mason County,2022,3430,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48321,Matagorda County,2022,20954,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48323,Maverick County,2022,30045,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48325,Medina County,2022,35904,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48327,Menard County,2022,1608,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48329,Midland County,2022,111121,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48331,Milam County,2022,18807,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48333,Mills County,2022,3649,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48335,Mitchell County,2022,6017,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48337,Montague County,2022,18501,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48339,Montgomery County,2022,474627,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48341,Moore County,2022,13861,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48343,Morris County,2022,8167,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48345,Motley County,2022,1013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48347,Nacogdoches County,2022,43899,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48349,Navarro County,2022,33993,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48351,Newton County,2022,9277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48353,Nolan County,2022,10973,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48355,Nueces County,2022,224557,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48357,Ochiltree County,2022,7261,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48359,Oldham County,2022,1763,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48361,Orange County,2022,69767,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48363,Palo Pinto County,2022,24211,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48365,Panola County,2022,17138,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48367,Parker County,2022,132194,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48369,Parmer County,2022,7161,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48371,Pecos County,2022,10102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48373,Polk County,2022,39621,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48375,Potter County,2022,79258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48377,Presidio County,2022,3571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48379,Rains County,2022,11102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48381,Randall County,2022,113385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48383,Reagan County,2022,1572,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48385,Real County,2022,2681,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48387,Red River County,2022,8995,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48389,Reeves County,2022,7512,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48391,Refugio County,2022,4735,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48393,Roberts County,2022,736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48395,Robertson County,2022,11078,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48397,Rockwall County,2022,83211,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48399,Runnels County,2022,7818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48401,Rusk County,2022,36902,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48403,Sabine County,2022,8709,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48405,San Augustine County,2022,5625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48407,San Jacinto County,2022,21088,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48409,San Patricio County,2022,49487,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48411,San Saba County,2022,4783,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48413,Schleicher County,2022,1413,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48415,Scurry County,2022,12531,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48417,Shackelford County,2022,2847,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48419,Shelby County,2022,16631,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48421,Sherman County,2022,1858,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48423,Smith County,2022,167190,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48425,Somervell County,2022,7622,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48427,Starr County,2022,37809,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48429,Stephens County,2022,7656,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48431,Sterling County,2022,1049,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48433,Stonewall County,2022,1175,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48435,Sutton County,2022,1590,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48437,Swisher County,2022,5145,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48439,Tarrant County,2022,1178474,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48441,Taylor County,2022,102445,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48443,Terrell County,2022,690,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48445,Terry County,2022,7500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48447,Throckmorton County,2022,1330,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48449,Titus County,2022,19000,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48451,Tom Green County,2022,87149,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48453,Travis County,2022,813829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48455,Trinity County,2022,11174,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48457,Tyler County,2022,16314,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48459,Upshur County,2022,34598,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48461,Upton County,2022,1427,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48463,Uvalde County,2022,19111,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48465,Val Verde County,2022,34539,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48467,Van Zandt County,2022,54017,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48469,Victoria County,2022,63023,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48471,Walker County,2022,50079,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48473,Waller County,2022,28128,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48475,Ward County,2022,8498,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48477,Washington County,2022,25706,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48479,Webb County,2022,143491,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48481,Wharton County,2022,29464,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48483,Wheeler County,2022,4248,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48485,Wichita County,2022,98200,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48487,Wilbarger County,2022,8746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48489,Willacy County,2022,14122,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48491,Williamson County,2022,417463,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48493,Wilson County,2022,38767,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48495,Winkler County,2022,4919,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48497,Wise County,2022,60434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48499,Wood County,2022,38945,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48501,Yoakum County,2022,4938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48503,Young County,2022,15798,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48505,Zapata County,2022,7326,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48507,Zavala County,2022,5615,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49001,Beaver County,2022,6326,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49003,Box Elder County,2022,52626,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49005,Cache County,2022,117401,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49007,Carbon County,2022,18214,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49009,Daggett County,2022,592,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49011,Davis County,2022,317232,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49013,Duchesne County,2022,17557,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49015,Emery County,2022,9461,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49017,Garfield County,2022,4826,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49019,Grand County,2022,8431,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49021,Iron County,2022,51237,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49023,Juab County,2022,11057,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49025,Kane County,2022,7281,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
