placeDcid,placeName,Date:Count_Person_BelowPovertyLevelInThePast12Months,Value:Count_Person_BelowPovertyLevelInThePast12Months,Source:Count_Person_BelowPovertyLevelInThePast12Months
geoId/48217,Hill County,2022,4681,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48219,Hockley County,2022,3129,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48221,Hood County,2022,5467,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48223,Hopkins County,2022,4874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48225,Houston County,2022,3374,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48227,Howard County,2022,4428,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48229,Hudspeth County,2022,620,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48231,Hunt County,2022,12082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48233,Hutchinson County,2022,2114,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48235,Irion County,2022,116,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48237,Jack County,2022,1096,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48239,Jackson County,2022,1770,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48241,Jasper County,2022,7291,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48243,Jeff Davis County,2022,480,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48245,Jefferson County,2022,43498,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48247,Jim Hogg County,2022,1364,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48249,Jim Wells County,2022,8731,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48251,Johnson County,2022,19045,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48253,Jones County,2022,1924,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48255,Karnes County,2022,2355,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48257,Kaufman County,2022,14486,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48259,Kendall County,2022,2280,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48261,Kenedy County,2022,3,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48263,Kent County,2022,46,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48265,Kerr County,2022,6395,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48267,Kimble County,2022,528,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48269,King County,2022,60,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48271,Kinney County,2022,459,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48273,Kleberg County,2022,8885,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48275,Knox County,2022,366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48277,Lamar County,2022,7892,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48279,Lamb County,2022,2233,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48281,Lampasas County,2022,2052,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48283,La Salle County,2022,1683,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48285,Lavaca County,2022,2035,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48287,Lee County,2022,2258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48289,Leon County,2022,2277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48291,Liberty County,2022,15410,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48293,Limestone County,2022,4600,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48295,Lipscomb County,2022,409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48297,Live Oak County,2022,2081,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48299,Llano County,2022,2420,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48301,Loving County,2022,5,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48303,Lubbock County,2022,51472,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48305,Lynn County,2022,1041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48307,McCulloch County,2022,1005,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48309,McLennan County,2022,44851,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48311,McMullen County,2022,100,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48313,Madison County,2022,1403,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48315,Marion County,2022,1502,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48317,Martin County,2022,873,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48319,Mason County,2022,195,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48321,Matagorda County,2022,7798,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48323,Maverick County,2022,13473,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48325,Medina County,2022,5045,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48327,Menard County,2022,431,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48329,Midland County,2022,18020,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48331,Milam County,2022,3505,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48333,Mills County,2022,297,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48335,Mitchell County,2022,1042,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48337,Montague County,2022,2573,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48339,Montgomery County,2022,55202,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48341,Moore County,2022,2839,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48343,Morris County,2022,1844,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48345,Motley County,2022,115,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48347,Nacogdoches County,2022,13339,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48349,Navarro County,2022,8502,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48351,Newton County,2022,2944,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48353,Nolan County,2022,2230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48355,Nueces County,2022,59784,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48357,Ochiltree County,2022,1200,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48359,Oldham County,2022,318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48361,Orange County,2022,9995,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48363,Palo Pinto County,2022,4473,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48365,Panola County,2022,3078,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48367,Parker County,2022,11791,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48369,Parmer County,2022,924,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48371,Pecos County,2022,2926,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48373,Polk County,2022,7654,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48375,Potter County,2022,23029,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48377,Presidio County,2022,2465,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48379,Rains County,2022,1338,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48381,Randall County,2022,13072,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48383,Reagan County,2022,236,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48385,Real County,2022,636,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48387,Red River County,2022,2310,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48389,Reeves County,2022,2704,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48391,Refugio County,2022,1068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48393,Roberts County,2022,112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48395,Robertson County,2022,2380,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48397,Rockwall County,2022,4575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48399,Runnels County,2022,1136,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48401,Rusk County,2022,6416,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48403,Sabine County,2022,1705,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48405,San Augustine County,2022,2093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48407,San Jacinto County,2022,4780,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48409,San Patricio County,2022,10701,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48411,San Saba County,2022,736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48413,Schleicher County,2022,357,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48415,Scurry County,2022,1757,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48417,Shackelford County,2022,350,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48419,Shelby County,2022,5575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48421,Sherman County,2022,198,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48423,Smith County,2022,28799,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48425,Somervell County,2022,667,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48427,Starr County,2022,21796,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48429,Stephens County,2022,1467,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48431,Sterling County,2022,24,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48433,Stonewall County,2022,91,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48435,Sutton County,2022,551,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48437,Swisher County,2022,1879,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48439,Tarrant County,2022,229643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48441,Taylor County,2022,19947,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48443,Terrell County,2022,55,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48445,Terry County,2022,2464,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48447,Throckmorton County,2022,201,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48449,Titus County,2022,5674,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48451,Tom Green County,2022,13332,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48453,Travis County,2022,142451,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48455,Trinity County,2022,1925,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48457,Tyler County,2022,3184,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48459,Upshur County,2022,5900,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48461,Upton County,2022,655,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48463,Uvalde County,2022,5791,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48465,Val Verde County,2022,7418,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48467,Van Zandt County,2022,7760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48469,Victoria County,2022,14870,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48471,Walker County,2022,11841,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48473,Waller County,2022,6890,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48475,Ward County,2022,1530,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48477,Washington County,2022,3988,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48479,Webb County,2022,56471,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48481,Wharton County,2022,5998,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48483,Wheeler County,2022,896,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48485,Wichita County,2022,18483,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48487,Wilbarger County,2022,2244,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48489,Willacy County,2022,5032,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48491,Williamson County,2022,38840,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48493,Wilson County,2022,5112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48495,Winkler County,2022,947,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48497,Wise County,2022,6230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48499,Wood County,2022,5497,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48501,Yoakum County,2022,1036,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48503,Young County,2022,2767,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48505,Zapata County,2022,5109,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48507,Zavala County,2022,2987,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49001,Beaver County,2022,485,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49003,Box Elder County,2022,4719,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49005,Cache County,2022,17695,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49007,Carbon County,2022,3317,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/49009,Daggett County,2022,46,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
