placeDcid,placeName,Date:Count_Person_EducationalAttainmentRegularHighSchoolDiploma,Value:Count_Person_EducationalAttainmentRegularHighSchoolDiploma,Source:Count_Person_EducationalAttainmentRegularHighSchoolDiploma
geoId/37151,Randolph County,2022,28093,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37153,Richmond County,2022,7747,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37155,Robeson County,2022,22992,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37157,Rockingham County,2022,18325,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37159,Rowan County,2022,27570,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37161,Rutherford County,2022,11898,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37163,Sampson County,2022,12192,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37165,Scotland County,2022,6666,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37167,Stanly County,2022,12082,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37169,Stokes County,2022,10316,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37171,Surry County,2022,11887,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37173,Swain County,2022,2498,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37175,Transylvania County,2022,4992,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37177,Tyrrell County,2022,694,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37179,Union County,2022,30308,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37181,Vance County,2022,8230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37183,Wake County,2022,96087,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37185,Warren County,2022,4589,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37187,Washington County,2022,2058,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37189,Watauga County,2022,5670,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37191,Wayne County,2022,20212,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37193,Wilkes County,2022,12973,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37195,Wilson County,2022,15623,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37197,Yadkin County,2022,8123,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37199,Yancey County,2022,3892,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38001,Adams County,2022,531,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38003,Barnes County,2022,2083,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38005,Benson County,2022,806,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38007,Billings County,2022,179,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38009,Bottineau County,2022,1121,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38011,Bowman County,2022,626,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38013,Burke County,2022,361,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38015,Burleigh County,2022,12549,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38017,Cass County,2022,18176,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38019,Cavalier County,2022,644,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38021,Dickey County,2022,741,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38023,Divide County,2022,313,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38025,Dunn County,2022,877,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38027,Eddy County,2022,415,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38029,Emmons County,2022,797,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38031,Foster County,2022,628,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38033,Golden Valley County,2022,277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38035,Grand Forks County,2022,7990,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38037,Grant County,2022,518,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38039,Griggs County,2022,471,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38041,Hettinger County,2022,530,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38043,Kidder County,2022,437,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38045,LaMoure County,2022,790,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38047,Logan County,2022,345,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38049,McHenry County,2022,1087,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38051,McIntosh County,2022,618,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38053,McKenzie County,2022,2005,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38055,McLean County,2022,1975,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38057,Mercer County,2022,1221,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38059,Morton County,2022,5531,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38061,Mountrail County,2022,1590,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38063,Nelson County,2022,539,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38065,Oliver County,2022,380,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38067,Pembina County,2022,1281,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38069,Pierce County,2022,730,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38071,Ramsey County,2022,1769,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38073,Ransom County,2022,1255,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38075,Renville County,2022,426,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38077,Richland County,2022,2248,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38079,Rolette County,2022,1444,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38081,Sargent County,2022,886,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38083,Sheridan County,2022,347,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38085,Sioux County,2022,565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38087,Slope County,2022,220,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38089,Stark County,2022,5798,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38091,Steele County,2022,303,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38093,Stutsman County,2022,4662,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38095,Towner County,2022,379,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38097,Traill County,2022,1293,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38099,Walsh County,2022,2218,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38101,Ward County,2022,11234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38103,Wells County,2022,876,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38105,Williams County,2022,6310,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39001,Adams County,2022,7200,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39003,Allen County,2022,23779,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39005,Ashland County,2022,13504,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39007,Ashtabula County,2022,25071,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39009,Athens County,2022,10231,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39011,Auglaize County,2022,12127,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39013,Belmont County,2022,20372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39015,Brown County,2022,11871,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39017,Butler County,2022,72118,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39019,Carroll County,2022,8258,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39021,Champaign County,2022,10102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39023,Clark County,2022,29601,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39025,Clermont County,2022,40607,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39027,Clinton County,2022,9832,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39029,Columbiana County,2022,29903,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39031,Coshocton County,2022,9588,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39033,Crawford County,2022,11857,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39035,Cuyahoga County,2022,208418,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39037,Darke County,2022,14804,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39039,Defiance County,2022,9567,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39041,Delaware County,2022,21837,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39043,Erie County,2022,16577,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39045,Fairfield County,2022,31627,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39047,Fayette County,2022,7887,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39049,Franklin County,2022,185827,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39051,Fulton County,2022,11766,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39053,Gallia County,2022,7020,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39055,Geauga County,2022,15722,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39057,Greene County,2022,21794,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39059,Guernsey County,2022,10200,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39061,Hamilton County,2022,123687,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39063,Hancock County,2022,16665,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39065,Hardin County,2022,7727,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39067,Harrison County,2022,4795,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39069,Henry County,2022,7549,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39071,Highland County,2022,10662,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39073,Hocking County,2022,7566,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39075,Holmes County,2022,6874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39077,Huron County,2022,16015,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39079,Jackson County,2022,9152,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39081,Jefferson County,2022,18698,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39083,Knox County,2022,14171,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39085,Lake County,2022,48544,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39087,Lawrence County,2022,15917,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39089,Licking County,2022,36006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39091,Logan County,2022,12459,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39093,Lorain County,2022,58329,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39095,Lucas County,2022,74811,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39097,Madison County,2022,10430,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39099,Mahoning County,2022,52702,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39101,Marion County,2022,16547,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39103,Medina County,2022,34188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39105,Meigs County,2022,6449,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39107,Mercer County,2022,11601,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39109,Miami County,2022,24845,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39111,Monroe County,2022,4569,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39113,Montgomery County,2022,88484,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39115,Morgan County,2022,4030,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39117,Morrow County,2022,9740,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39119,Muskingum County,2022,23238,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39121,Noble County,2022,4848,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39123,Ottawa County,2022,9542,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39125,Paulding County,2022,5271,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39127,Perry County,2022,9934,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39129,Pickaway County,2022,14237,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39131,Pike County,2022,7881,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39133,Portage County,2022,34581,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39135,Preble County,2022,11533,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39137,Putnam County,2022,8218,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39139,Richland County,2022,30979,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39141,Ross County,2022,21424,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39143,Sandusky County,2022,15800,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
