placeDcid,placeName,Date:Count_Household_FamilyHousehold,Value:Count_Household_FamilyHousehold,Source:Count_Household_FamilyHousehold,Date:Count_Household_MarriedCoupleFamilyHousehold,Value:Count_Household_MarriedCoupleFamilyHousehold,Source:Count_Household_MarriedCoupleFamilyHousehold,Date:Count_Household_NonfamilyHousehold,Value:Count_Household_NonfamilyHousehold,Source:Count_Household_NonfamilyHousehold,Date:Count_Household_OtherFamilyHousehold,Value:Count_Household_OtherFamilyHousehold,Source:Count_Household_OtherFamilyHousehold
geoId/21171,Monroe County,2022,2977,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2104,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1567,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,873,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21173,Montgomery County,2022,7490,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5254,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3215,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2236,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21175,Morgan County,2022,3199,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2488,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1466,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,711,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21177,Muhlenberg County,2022,8149,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6595,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3698,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1554,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21179,Nelson County,2022,12736,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9721,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5721,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3015,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21181,Nicholas County,2022,1796,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1466,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,818,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,330,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21183,Ohio County,2022,6326,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4774,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2715,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1552,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21185,Oldham County,2022,18185,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,15361,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3943,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2824,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21187,Owen County,2022,2789,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2356,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1357,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,433,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21189,Owsley County,2022,842,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,600,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,541,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,242,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21191,Pendleton County,2022,3653,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2635,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1617,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1018,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21193,Perry County,2022,7746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5070,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3533,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2676,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21195,Pike County,2022,15882,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11772,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8085,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4110,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21197,Powell County,2022,3283,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2371,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1375,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,912,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21199,Pulaski County,2022,17153,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12494,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8558,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4659,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21201,Robertson County,2022,542,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,383,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,255,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,159,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21203,Rockcastle County,2022,4362,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3410,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2018,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,952,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21205,Rowan County,2022,5399,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4019,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3553,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1380,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21207,Russell County,2022,4491,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3212,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2516,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1279,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21209,Scott County,2022,15462,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12051,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6141,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3411,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21211,Shelby County,2022,12907,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10466,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4683,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21213,Simpson County,2022,5061,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3884,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2469,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1177,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21215,Spencer County,2022,5622,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4568,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1294,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1054,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21217,Taylor County,2022,6525,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4834,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21219,Todd County,2022,3220,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1256,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,563,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21221,Trigg County,2022,3909,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3016,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1909,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,893,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21223,Trimble County,2022,2300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,973,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21225,Union County,2022,3447,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2698,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1620,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,749,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21227,Warren County,2022,32009,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,23221,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,20536,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8788,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21229,Washington County,2022,2930,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2424,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1705,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,506,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21231,Wayne County,2022,5227,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4020,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2670,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1207,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21233,Webster County,2022,3434,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2480,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,954,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21235,Whitley County,2022,9164,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6929,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3912,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2235,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21237,Wolfe County,2022,1591,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,915,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,590,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21239,Woodford County,2022,7504,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5776,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2989,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22001,Acadia Parish,2022,14558,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10489,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6830,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4069,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22003,Allen Parish,2022,5370,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3590,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2266,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1780,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22005,Ascension Parish,2022,34448,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,26723,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11592,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7725,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22007,Assumption Parish,2022,5561,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4096,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2807,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1465,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22009,Avoyelles Parish,2022,9099,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5575,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5501,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3524,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22011,Beauregard Parish,2022,9622,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7108,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3965,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2514,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22013,Bienville Parish,2022,3090,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1957,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2285,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1133,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22015,Bossier Parish,2022,31653,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22589,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16998,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9064,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22017,Caddo Parish,2022,56240,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,33747,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,38235,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22493,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22019,Calcasieu Parish,2022,50249,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,36296,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,26604,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,13953,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22021,Caldwell Parish,2022,2449,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1594,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1072,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,855,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22023,Cameron Parish,2022,1802,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1426,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,364,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,376,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22025,Catahoula Parish,2022,2221,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1609,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,809,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,612,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22027,Claiborne Parish,2022,2971,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1777,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2089,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1194,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22029,Concordia Parish,2022,3950,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2293,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2352,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
